0_0_dx,0_0_dy,0_1_dx,0_1_dy,0_2_dx,0_2_dy,1_0_dx,1_0_dy,1_1_dx,1_1_dy,1_2_dx,1_2_dy,2_0_dx,2_0_dy,2_1_dx,2_1_dy,2_2_dx,2_2_dy,angle
59.5583,48.118,59.8841,51.952,59.2627,56.006,55.8243,48.2716,55.6938,52.0186,55.9969,56.1009,52.205,48.1591,52.1261,52.0163,52.1995,56.1353,2.15
52.7823,55.7333,52.3139,52.0045,52.8914,48.1185,56.1558,55.7366,56.2226,51.9917,55.9614,47.9629,59.2811,55.6734,59.6756,52.0052,59.6122,48.1239,-2.05
57.7937,51.0198,57.8992,52.9431,57.7669,54.9758,55.9205,51.0788,55.8596,52.9811,55.9771,54.8315,54.0562,51.0306,54.0651,53.0403,54.1452,54.9702,1.05
60.7978,54.0301,60.8453,58.9024,60.6924,63.924,55.8637,54.2866,55.8364,58.9623,56.2902,63.996,51.7117,54.0797,51.2065,58.9446,51.2059,64.1977,2.7
55.3691,49.7119,55.3175,48.9356,55.3073,48.398,56.0234,49.6789,56.1085,49.0227,55.9817,48.1898,56.6578,49.7363,56.8023,48.9404,56.743,48.1785,-0.35
58.6064,42.9785,58.9429,46.0542,58.7292,49.0761,55.8645,43.1012,55.6693,46.0415,55.943,49.1862,52.993,42.9721,52.8609,45.9739,53.0505,49.2647,1.7
56.9149,43.0945,56.9109,43.9987,56.8725,45.0541,55.9489,43.0338,55.9657,44.0988,55.9034,45.0436,54.9582,43.0433,54.9526,44.0605,55.0303,45.0256,0.5
51.9303,48.8533,51.2679,44.1014,52.0719,39.0557,56.6322,48.7882,56.842,44.0799,56.0608,38.9638,60.7163,48.6608,60.9196,43.9055,60.3862,39.0174,-2.65
51.7335,49.0133,51.231,44.1394,51.977,38.9759,56.6719,48.8679,56.8478,44.1061,56.0748,38.8509,60.8447,48.8325,60.9784,43.9247,60.3816,38.8829,-2.75
55.0801,43.9501,55.177,42.9723,55.045,42.1136,55.9429,43.8482,56.0057,43.0442,55.88,42.1175,56.9376,43.9231,56.8575,43.0866,57.0056,42.044,-0.5
58.9051,38.9149,58.9996,42.019,58.6695,45.2327,55.7716,38.9921,55.5643,42.0945,55.7747,45.1355,52.8449,38.8816,52.4959,42.0287,52.9229,45.2839,1.8
57.2933,51.7045,57.2336,51.9565,57.2785,52.3406,56.9558,51.6983,57.0501,52.0312,56.9964,52.3289,56.7273,51.6077,56.7039,52.0131,56.6622,52.348,0.25
57.2777,46.3876,57.5769,46.983,57.2824,47.7328,56.9034,46.359,56.9654,46.9154,57.0264,47.8625,56.3119,46.4583,56.2563,46.9309,56.3653,47.7767,0.3
54.2759,49.8806,54.199,47.0698,54.7601,44.0306,57.1041,49.9663,57.2819,46.997,56.9388,44.064,59.7067,49.7467,59.8357,47.0191,59.8137,43.9495,-1.6
53.9429,48.7312,53.4299,45.007,53.995,41.2645,57.3108,48.4051,57.2706,45.0227,57.0436,41.1811,60.6297,48.6372,60.8449,44.9644,60.4098,41.1274,-2.0
52.0979,50.534,51.903,45.0987,52.7249,39.7775,57.854,50.1031,57.6833,45.0309,57.0345,39.6155,61.9529,50.2271,62.7041,45.1162,61.5807,39.6878,-2.95
58.1473,41.6501,58.276,43.0217,58.0671,44.7891,56.9117,41.3985,56.917,43.0309,56.9634,44.7398,55.5332,41.4155,55.2326,43.0585,55.329,44.6779,0.85
60.191,38.9458,60.7548,42.864,60.3456,47.0296,56.2823,38.9425,56.2409,43.0264,56.946,47.1393,52.9297,38.9364,52.7959,43.0903,52.6271,47.5978,2.3
56.7633,51.68,56.7125,50.0295,56.7727,48.3605,58.1273,51.6733,58.1459,50.0726,57.9486,48.2822,59.2888,51.6724,59.7217,50.0021,59.4545,48.2125,-0.85
55.9289,57.2624,55.7352,54.9594,55.8604,52.6197,58.0352,57.1904,58.1438,55.0031,57.9729,52.5773,60.0441,57.197,60.2252,54.8965,60.3315,52.3455,-1.35
57.9767,58.9405,58.1072,58.9711,57.9364,59.0244,58.0077,58.8511,58.0136,58.908,57.8931,58.9038,58.0044,58.9398,57.9437,59.0184,57.883,58.9821,0.0
59.2759,40.2463,59.6359,42.075,59.1606,43.8514,57.8783,40.2916,57.8062,42.0957,57.8839,43.8227,56.2036,40.2957,56.1629,42.1453,56.1985,43.862,0.9
54.1365,61.1061,54.1209,56.1884,54.6353,50.9399,59.1213,60.9364,59.2512,56.1685,58.7936,50.8288,63.7551,60.9309,63.8157,56.0518,63.8546,50.7965,-2.8
63.6837,52.2319,63.8239,56.8732,63.5155,61.8089,58.8932,52.2106,58.8267,56.8382,59.1304,61.9716,54.7103,52.0856,54.2016,56.8531,54.2343,62.0466,2.65
55.1526,60.8491,55.1747,57.1416,55.6198,53.0504,58.9484,60.7352,59.1083,57.0619,58.8583,53.111,62.2785,60.818,62.7909,57.0787,62.7388,53.014,-2.1
55.9445,50.3254,55.7712,47.0792,56.0205,43.7016,59.2157,50.3655,59.3077,47.0226,59.0352,43.7888,62.1514,50.3267,62.6435,46.9962,62.1561,43.356,-1.9
57.1659,48.0264,57.0682,46.0171,57.2503,44.0609,59.0885,47.9856,59.1526,46.0489,58.9229,43.994,60.8727,47.9991,60.9506,45.9695,61.0211,44.0183,-1.1
63.1054,38.2336,63.5549,42.8708,62.8816,47.9397,58.2379,38.2073,58.182,43.0335,58.8335,47.8899,54.2982,38.344,53.9855,42.9844,54.2689,47.9326,2.6
56.868,45.5753,56.8775,43.0078,57.0293,40.413,59.112,45.4002,59.1059,43.0397,59.012,40.3279,61.3388,45.7953,61.6845,42.9118,61.2972,40.4459,-1.4
59.9626,40.9033,60.1054,42.0036,59.9505,43.2254,58.8534,40.8818,58.7593,42.2171,58.9407,43.2101,57.7628,40.8149,57.6586,42.1463,57.7244,43.3724,0.75
46.2301,52.919,46.2736,49.9818,46.6539,46.8217,49.0948,52.7726,49.3051,49.8568,49.0487,46.7892,51.7983,52.861,51.8979,49.8954,51.7692,46.822,-1.65
49.9851,50.9536,50.0481,51.9983,49.9852,53.0525,48.9985,50.9099,49.0621,52.0777,48.9596,53.0417,47.9479,50.9589,47.9791,52.0456,48.0234,53.056,0.6
47.8417,59.2024,47.7884,57.9178,47.843,56.4027,48.9937,59.155,49.0673,57.9679,49.1237,56.2642,50.2417,59.3113,50.2787,57.9202,50.3284,56.2729,-0.8
46.8863,61.0049,47.0096,58.8739,46.984,56.8683,49.0391,60.9415,49.1133,58.8536,49.0314,56.8006,50.9563,60.9517,50.9096,58.9902,50.9531,56.6718,-1.2
50.1921,47.819,50.2806,49.0159,50.1244,50.7204,48.9156,47.8589,48.9555,48.9754,49.0064,50.7562,47.6823,47.7838,47.7402,49.1372,47.7261,50.7701,0.8
46.6442,50.677,46.2395,47.9005,46.9359,45.0068,49.1828,50.659,49.2017,47.884,49.0197,44.9873,51.7087,50.6457,51.8124,47.9575,51.6495,45.0083,-1.5
53.0396,42.7891,53.1416,47.0232,52.7591,51.972,48.7303,42.9229,48.3255,47.078,49.001,51.9369,44.8527,42.7719,44.3525,47.0385,44.6328,51.8939,2.45
46.2592,49.7391,46.2968,46.9064,46.7952,44.005,49.1413,49.839,49.3389,46.9145,48.9704,44.0279,51.7278,49.8382,51.8203,46.968,51.6655,43.9818,-1.55
53.8752,40.4355,54.5466,45.9033,53.6229,51.8631,48.2337,40.8534,48.2628,46.17,48.9506,51.9742,43.8313,40.9069,43.2797,46.1204,43.8272,51.9603,3.0
51.2067,41.3215,51.2581,44.158,51.005,46.9661,48.9582,41.4594,48.7849,44.1723,48.9303,46.9225,46.3381,41.4473,46.2357,44.0479,46.3538,47.0122,1.45
52.069,45.7141,52.1882,50.1021,51.9573,54.9194,47.7842,45.9824,47.6657,50.1027,48.0272,55.0367,43.849,45.8457,43.2821,50.1619,43.8197,55.0172,2.5
50.863,53.1046,50.8869,55.9885,50.9177,59.1694,47.8403,53.1931,47.9665,55.9933,48.0012,59.1035,45.1624,53.0729,45.1001,56.073,45.1908,59.2749,1.65
52.8459,51.0988,52.9477,56.0335,52.6441,61.1612,47.8445,51.3075,47.771,56.0085,47.9828,61.1673,43.3051,51.2001,43.1239,56.1228,43.2006,61.7944,2.75
48.0027,47.0392,48.0631,46.9595,47.9306,46.8612,48.1005,47.0395,48.0294,46.9407,47.858,46.839,48.0943,47.0239,47.9553,46.9745,48.0445,46.812,-0.1
49.2135,45.3013,49.7459,48.104,49.2035,50.9634,46.9108,45.4622,46.6546,48.1102,46.8775,50.9116,44.3245,45.2978,44.1758,48.0157,44.4618,51.0948,1.5
50.7399,44.078,50.7509,47.9626,50.2025,52.2189,46.7431,44.2873,46.6607,48.2125,46.8395,52.092,43.1357,44.2103,42.9004,48.1988,43.0757,52.5185,2.2
42.0614,50.997,41.9798,46.1963,42.8585,40.1462,47.7353,50.9198,47.8533,45.877,46.9375,40.1115,51.9678,50.8133,52.3328,45.8444,51.5026,40.2751,-2.85
47.1077,42.9312,47.1303,43.0125,47.0581,43.224,47.0208,42.8778,47.0107,42.9436,46.9042,43.2228,46.948,42.9808,46.8957,43.0815,46.9842,43.0844,0.1
50.796,37.7344,51.0927,42.0342,50.5945,47.029,46.6929,38.0411,46.2524,42.1514,46.929,46.9205,42.7881,38.0176,42.3253,42.1906,42.6645,46.8924,2.4
45.8117,50.1219,45.8867,49.9184,45.9493,49.8982,45.9263,50.1617,45.9707,50.0108,46.008,49.8661,46.115,50.1815,46.1601,50.0229,46.1956,49.7418,-0.15
46.6847,52.2819,46.8761,52.9679,46.7155,53.8607,45.9494,52.3273,46.001,52.9624,45.9882,53.8319,45.2801,52.2627,45.1711,52.9272,45.3093,53.7199,0.35
49.1868,49.3824,49.6334,53.0082,49.1371,56.9077,45.8938,49.9041,45.8062,53.1589,46.0467,56.9153,42.7107,49.6867,42.3478,53.0896,42.4948,57.0076,2.0
48.1707,54.7909,48.2922,57.096,48.0734,59.8,46.0186,54.8949,45.974,57.1135,45.9858,59.7746,43.8562,54.8033,43.7983,57.1742,43.711,59.8188,1.35
45.0591,59.9477,45.2125,58.9265,45.0633,57.9912,45.9284,59.8495,46.0279,58.7647,45.922,57.8815,46.9488,59.9117,46.9118,59.0152,46.9515,57.8942,-0.55
44.1379,47.0062,44.1113,44.9647,44.093,43.046,46.1701,46.8818,46.2749,45.023,45.9532,42.8932,48.0589,46.9368,48.1166,45.0507,48.009,42.8762,-1.15
42.2368,48.9227,42.2136,44.9823,42.8363,40.7748,46.3047,48.758,46.7365,44.7524,46.0889,40.7378,49.87,48.7042,50.0877,44.8555,49.876,40.6666,-2.2
41.1685,49.4516,40.9469,44.1184,41.7921,38.0986,46.7085,48.9848,46.8291,43.7768,45.986,38.1104,50.9739,48.8547,51.5876,43.8738,50.9414,38.1685,-2.9
45.9452,42.9677,46.0989,43.0126,46.0478,43.1513,46.0198,42.928,45.9999,42.9171,45.9162,43.0848,45.9951,43.0451,45.9591,43.0119,46.0361,43.0499,0.05
40.8169,61.1761,40.8819,56.8971,40.9545,51.9788,45.0336,60.9749,45.2302,56.9199,44.8966,51.9562,49.0339,61.0801,49.1292,56.7483,49.0025,51.9883,-2.45
41.1538,46.2659,40.9152,42.0251,41.7507,37.0194,45.6473,45.9796,45.8008,41.9516,45.0717,37.0741,49.1343,45.8927,49.6909,41.8898,49.0461,37.1457,-2.4
44.9312,49.1511,44.9336,49.9537,44.8586,51.1276,43.9922,49.1027,44.0013,50.0121,43.9751,51.0083,43.1012,49.0825,43.0684,50.113,43.0851,50.9282,0.45
48.8812,46.109,48.934,51.0346,48.3921,56.6887,43.7322,46.5402,43.2256,51.1709,44.0694,56.7807,39.0986,46.2703,39.0715,51.3486,39.1553,56.9636,2.8
45.0501,57.8158,45.1747,59.0016,45.1729,60.1613,43.9589,57.9999,44.0414,59.0777,43.9909,60.124,42.9305,57.9531,42.9694,58.9733,42.8873,60.2945,0.7
42.9333,59.9965,43.0653,58.9247,43.0411,57.7342,43.9732,59.932,44.1539,58.8545,44.0488,57.6545,45.0775,60.0673,45.0051,58.9553,45.1892,57.5675,-0.7
45.7498,43.0699,45.9543,45.1216,45.8433,47.1293,43.9221,43.1157,43.8214,45.0811,43.9019,47.0448,41.9864,43.1768,42.0232,45.1225,42.1045,47.1999,1.1
39.7979,48.9068,39.2867,44.0569,40.0569,38.2122,44.6511,48.279,44.8155,43.7729,44.0886,38.7502,48.9117,48.6242,49.1873,43.7457,48.4157,38.5762,-2.7
42.0046,53.9879,42.0142,52.9293,42.0405,51.9475,42.9731,53.921,43.0239,52.8864,43.003,51.8698,44.0348,53.9583,43.9812,52.9992,44.0472,51.845,-0.6
41.1233,54.8451,41.1791,52.9422,41.2075,51.0579,42.9657,54.6678,43.134,52.9627,42.9041,50.9073,44.8942,54.8308,44.9825,52.9695,44.828,50.958,-1.0
44.9174,53.2702,44.8834,54.955,44.6641,56.9842,42.9992,53.3154,42.8503,54.9832,42.9969,56.9733,41.2582,53.2955,41.1519,54.9921,41.2808,57.0248,0.95
45.684,46.2573,45.7899,49.0665,45.3224,51.9023,42.9197,46.3125,42.7039,49.165,42.9086,51.9731,40.2813,46.27,40.1424,49.0339,40.3563,52.0166,1.55
46.8707,41.9288,47.0705,46.0156,46.5768,50.7666,42.5485,42.1555,42.3117,46.2234,42.9732,50.8191,38.8908,42.1914,38.4262,46.1843,39.0239,50.8985,2.35
41.0989,48.0296,41.038,45.9352,41.0175,43.3037,43.1479,47.9032,43.2631,45.9109,43.0559,43.4298,45.0728,48.0715,45.1592,45.9313,45.1513,43.2395,-1.25
43.1717,44.7806,43.2613,45.1089,43.25,45.2225,43.0253,44.8672,43.0397,45.0213,42.9597,45.1561,42.8141,44.7338,42.8588,45.0053,42.8764,45.403,0.2
44.0576,47.7789,44.1554,50.0926,44.0773,52.8899,42.0886,48.009,41.865,50.1346,41.995,52.6615,39.9813,47.9812,39.7974,50.0127,39.8526,52.8022,1.3
39.0033,59.9238,39.0772,56.9733,39.3285,53.7949,42.0617,59.7247,42.2397,56.8299,41.8921,53.7014,44.9911,59.9494,44.9599,56.8743,44.9521,53.2193,-1.7
41.0009,59.8974,41.1308,58.8856,41.0865,58.12,42.1577,59.8914,42.1358,58.9505,42.0476,58.0022,42.7907,59.8763,42.986,58.9453,42.9695,57.9578,-0.45
52.4634,47.5588,52.196,49.9481,52.161,52.2145,50.1235,47.6673,49.9465,49.997,49.9349,52.2033,47.7019,47.7593,47.7611,50.1162,47.7155,52.1042,1.35
51.0642,49.9294,51.0311,50.9259,51.0327,51.9615,50.012,49.9179,49.9527,51.0409,49.9932,51.9929,49.0157,49.9786,48.9283,50.9896,48.9373,51.9612,0.65
54.0065,47.9152,54.0508,51.9489,53.8941,55.9976,50.1978,47.8901,49.9537,52.0484,49.9066,55.3368,46.0619,48.0241,46.1004,52.1222,46.0939,55.6371,2.25
54.7715,47.4139,54.2041,51.9139,54.2137,56.5737,50.1962,47.743,49.9018,52.0419,49.8672,56.0002,45.8807,47.8476,45.7773,52.4416,45.8333,55.9651,2.5
53.7516,51.3165,53.6479,54.9639,53.3146,58.5765,50.2354,51.3738,50.0219,55.0163,49.9558,58.0831,46.6828,51.7173,46.6637,55.109,46.7212,58.0522,2.0
51.783,54.3288,51.6192,56.0589,51.7774,57.3522,50.1269,54.3703,50.0125,56.0469,49.986,57.1747,48.6285,54.6251,48.6607,56.0873,48.6169,57.2207,0.85
45.8553,60.04,46.0392,56.0345,45.9988,52.4815,49.7901,59.9329,50.0762,55.9197,50.0491,52.7324,53.9003,59.8443,53.8206,55.8969,53.8797,52.6995,-2.25
47.8218,51.2371,47.8807,49.0172,47.8394,46.9335,49.9294,51.2336,50.0469,48.9834,50.038,46.9711,52.2764,51.1667,52.1745,48.9091,52.2118,47.0103,-1.3
51.0741,45.8852,51.0861,46.958,51.0281,47.9948,50.0091,45.9484,50.0458,47.0332,49.9744,47.9763,48.9037,45.8672,48.8964,47.0399,48.8723,48.0296,0.7
54.6283,41.1427,54.3681,45.9418,54.7121,50.5486,49.9986,41.2879,49.738,46.0007,49.7962,50.278,45.1986,41.7065,45.2878,46.215,45.2027,50.1233,2.65
45.7376,47.5819,45.7807,42.9795,45.8067,38.8983,49.9537,47.2808,50.1774,42.9951,50.0599,39.0401,54.3373,47.1036,54.3463,42.7773,54.6556,38.9401,-2.5
45.3608,46.8372,45.6736,42.0059,45.1871,37.8032,50.015,46.8139,50.2125,42.0396,50.2291,37.8136,54.8346,46.375,54.8286,41.4591,54.937,37.8653,-2.65
51.7659,49.1496,51.8204,49.9814,51.8219,50.6161,51.0315,49.0717,50.9704,50.0241,50.9749,50.6128,50.302,49.2185,50.1957,50.0294,50.2461,50.71,0.35
49.6739,53.3894,49.7926,51.9427,49.6852,50.7185,50.9114,53.2901,51.0138,52.0263,51.0262,50.8985,52.2733,53.3286,52.2595,51.9106,52.3488,50.8532,-0.8
47.0455,56.0348,47.0411,51.986,47.0966,48.5217,50.831,55.9228,51.0912,52.0069,51.091,48.7076,54.8681,55.8007,54.7716,51.845,54.8868,48.7817,-2.2
46.0263,60.8864,46.0493,56.1007,46.0414,51.5069,50.7159,60.8365,51.0168,55.9703,51.0014,51.7215,55.5703,60.8203,55.5827,55.582,55.6784,51.8165,-2.7
47.4396,61.33,47.7404,58.0411,47.4267,55.0121,50.7593,61.2759,51.0073,57.9785,50.818,55.0789,54.0835,61.0802,54.0932,57.9456,54.1606,55.1066,-1.85
45.5077,63.1702,45.9245,57.9256,45.4193,53.4745,50.6763,63.2052,50.9542,57.9235,51.0047,53.6971,55.8215,63.044,55.7937,57.4914,55.8449,53.6175,-2.9
47.3827,49.7389,47.6118,45.9522,47.1915,42.744,50.9148,49.7037,51.1845,45.9824,51.103,42.7836,54.6242,49.6358,54.6327,45.887,54.7656,42.8777,-2.05
53.9117,40.1676,53.6618,42.9801,53.6997,45.4457,51.0017,40.2145,50.7913,43.0129,50.861,45.2843,48.1404,40.1703,48.1678,43.0232,48.1512,45.2663,1.55
46.4143,46.733,46.7348,42.0169,46.3415,37.797,51.0367,46.7388,51.1913,42.0441,51.1575,37.8287,55.7278,46.2859,55.7613,41.5561,55.8349,37.9302,-2.6
53.4121,56.6715,53.1741,57.9936,53.2196,59.1391,52.067,56.8747,51.9309,57.9781,52.0473,59.0662,50.8994,56.8621,50.9185,58.0417,50.8431,58.9866,0.75
50.3528,48.7508,50.743,47.0313,50.3358,45.6319,51.9597,48.6525,52.0086,47.0206,52.0921,45.8222,53.4918,48.5114,53.3885,46.958,53.6372,45.8301,-0.85
49.0552,48.0128,49.0885,45.0108,49.1877,42.5317,51.9023,47.8932,52.1152,45.0283,52.1346,42.6989,54.9508,47.8522,54.9702,44.9542,54.9978,42.3418,-1.65
52.5771,43.2476,52.3465,43.9533,52.6014,44.3583,52.0561,43.3132,52.0217,44.0962,51.9424,44.2221,51.3052,43.293,51.3119,43.997,51.3808,44.3113,0.3
52.0145,42.9045,52.1099,42.9625,51.978,43.0121,52.0732,42.9153,51.9801,43.023,51.9548,43.0391,51.9559,43.0016,51.9507,43.0105,51.9734,42.9623,0.05
54.9579,38.606,55.029,41.9648,54.9727,45.0374,51.9561,38.8403,51.7791,42.0077,51.7534,44.9107,48.8298,38.9499,48.7575,42.142,48.7116,44.8708,1.8
56.6262,36.7356,56.701,41.858,56.79,46.7141,51.8692,36.9943,51.6981,41.9632,51.7115,46.3638,46.8698,37.0441,47.0002,42.4101,46.9518,46.2529,2.8
55.0126,48.9548,55.0394,50.9659,54.959,52.9562,53.0353,48.9876,53.0313,51.0577,52.8991,52.8421,51.0634,49.0738,50.9951,50.9989,50.9293,52.8936,1.15
53.0355,50.975,52.9259,51.0049,52.9865,50.9678,53.052,51.0595,52.9886,51.0349,52.9743,50.9702,53.0321,51.002,53.0394,51.0366,53.0364,50.8982,-0.05
53.893,54.1728,53.9101,55.0617,53.9092,55.7775,53.0513,54.0504,53.0265,55.0138,52.9993,55.7672,52.2161,54.0987,52.0979,55.0345,52.135,55.8152,0.4
49.8888,51.2425,49.9207,48.1176,49.9248,45.1012,52.9207,51.1654,53.127,48.0261,53.0298,45.1991,56.1301,51.0782,56.0979,47.8409,56.1185,45.1908,-1.8
50.3425,48.736,50.6123,46.0068,50.2912,43.5991,53.0286,48.5429,53.1185,46.0209,53.0934,43.8489,55.6379,48.731,55.6125,45.8978,55.7734,43.8763,-1.45
47.8583,50.6323,47.8856,45.1773,47.7985,40.4081,53.064,50.2039,53.223,45.0331,53.2027,40.6667,58.1668,50.1661,58.1892,44.5185,58.4773,40.6217,-3.0
53.6983,50.1978,53.8362,50.0376,53.7383,49.7929,53.9834,50.1092,54.0157,50.0438,53.9285,49.8814,54.1948,50.2043,54.0857,49.9798,54.2885,49.8786,-0.2
54.1714,50.8159,54.0707,50.9587,54.1199,51.0846,54.0652,50.8961,53.9735,51.0324,53.9071,51.1431,53.901,50.9349,53.8937,50.8996,53.8221,51.0956,0.15
59.1849,51.759,59.049,56.8174,58.8167,62.4597,54.2853,51.81,54.0009,56.8989,54.0969,61.4272,49.1708,51.9533,49.1983,57.1354,49.2329,61.2899,2.85
55.9286,57.1524,55.9255,58.9631,55.8965,60.6403,54.1012,57.0668,54.0228,58.9996,53.9368,60.3111,52.3335,57.1372,52.2647,59.1262,52.278,60.3269,0.95
58.6763,54.4457,58.2565,58.8238,58.1024,63.6005,54.2013,54.7703,54.1074,58.8802,54.1142,62.9281,49.9108,54.7922,49.9111,59.054,49.9339,62.8203,2.45
59.6901,53.4687,59.6567,58.737,59.0854,64.707,54.2511,53.4136,54.0526,58.9396,54.097,63.8629,49.0507,53.8135,49.0516,59.3709,49.0946,63.7081,3.0
52.7407,60.1062,52.8699,58.9327,52.7555,57.9025,53.9336,60.158,53.9694,59.0022,54.0075,57.9834,55.0957,60.1426,55.1204,59.0282,55.1582,57.923,-0.7
59.2383,48.7016,59.0789,52.7872,58.9587,57.1507,55.1686,48.8443,54.9081,52.8937,54.985,56.4102,51.0499,48.8638,50.9665,53.0527,50.9934,56.6693,2.35
57.6476,52.3187,57.3195,54.8484,57.3797,57.6164,55.1724,52.329,54.9814,54.9108,54.9517,57.253,52.6883,52.5317,52.7828,55.093,52.6298,57.0937,1.4
56.4107,55.5984,56.2002,56.9426,56.2602,58.1874,55.1092,55.7025,55.0766,56.9379,54.9522,58.1503,53.8209,55.6643,53.8645,57.0132,53.6883,58.0584,0.8
54.2118,58.7005,54.0813,57.9555,54.2316,57.2208,55.0052,58.9212,55.0255,58.0154,54.9542,57.3219,55.7393,58.8689,55.7431,57.9415,55.7035,57.2733,-0.35
56.0588,58.0142,55.9731,58.9824,55.9195,59.9143,55.0152,58.0413,55.017,58.9812,54.9997,59.895,54.0818,58.0219,54.0864,58.9687,54.0436,59.9163,0.5
51.2527,51.934,51.3093,48.1319,51.1208,44.6692,54.9503,51.9466,55.1652,47.9633,55.1179,44.7918,58.7896,51.8207,58.7125,47.9154,58.8115,44.7857,-2.1
53.0425,46.8682,53.0093,44.9589,53.0431,43.0692,55.0021,47.0248,55.0762,45.0949,55.0445,43.1976,57.0736,46.9855,57.0028,44.9638,57.0649,43.12,-1.15
57.7695,48.1319,57.5527,49.9421,57.7708,51.3833,56.0402,48.1829,56.0303,49.9626,56.0049,51.2768,54.2271,48.1213,54.3482,50.0862,54.312,51.1586,0.9
59.8048,52.0673,59.8562,55.8962,59.7566,59.8314,56.0906,52.0466,56.015,55.9559,56.0394,59.3317,52.3709,52.1895,52.3379,56.0154,52.3184,59.1554,2.1
59.8278,38.8838,59.718,42.7793,59.7192,46.9297,56.0455,38.9824,55.7279,42.9119,55.7869,46.3451,52.1402,39.1034,51.9392,43.0558,51.9767,46.1992,2.2
53.0527,45.9375,53.2579,43.1559,53.2027,40.6097,55.956,45.8653,56.1106,43.1416,56.1575,40.8038,58.9102,45.8186,58.7928,42.9634,58.8965,40.7591,-1.55
60.0568,47.0036,59.7896,49.9335,59.9038,52.7872,57.0478,47.0323,56.8414,49.9781,56.9369,52.3505,54.1398,47.0451,54.2683,50.0537,54.231,52.2253,1.6
57.3632,51.6104,57.2202,51.9954,57.3061,52.2344,57.0291,51.7172,57.0062,52.0831,56.9834,52.1288,56.6648,51.6987,56.7869,52.0397,56.6769,52.1615,0.25
59.9492,53.9358,59.9553,56.8842,59.9659,59.9754,57.2265,53.999,57.0452,56.9607,57.0708,59.3334,54.1843,53.948,54.2074,56.9948,54.1908,59.2419,1.65
60.7548,55.4078,60.3231,58.7908,60.2162,62.4912,57.1988,55.3564,57.1281,58.8275,57.0188,61.9701,53.9461,55.6198,53.8288,58.9575,53.9573,61.9484,1.9
60.7325,55.386,60.71,58.7503,60.2383,62.578,57.1985,55.2271,57.1362,58.8623,57.0615,62.0443,53.8359,55.5864,53.7744,58.9813,53.8546,62.0331,1.95
62.0232,39.3895,62.0122,44.7711,61.4464,50.5347,57.0266,39.8091,56.7271,44.8731,56.7575,49.4387,51.9784,39.9942,51.8888,45.3169,51.4777,49.2838,2.95
59.0599,40.7795,59.0197,43.0264,58.9835,44.9916,56.9618,40.8686,56.9439,42.8857,56.8929,45.0338,54.8994,41.0291,54.9083,43.0748,54.8922,44.9887,1.2
54.9277,45.1884,54.9453,42.9767,55.02,41.0144,57.1007,45.1477,57.0772,43.1205,57.0495,41.0823,59.0826,45.0835,59.1543,42.9651,59.2306,41.0325,-1.25
60.8433,47.1819,60.5225,49.8303,60.3392,52.6355,58.0539,47.1352,57.8661,49.9514,57.8092,52.3038,55.2678,47.1279,55.3508,50.0309,55.2078,52.2071,1.5
56.2758,52.8555,56.3691,51.0009,56.3399,49.5595,57.9134,52.7923,58.0651,51.0514,57.9875,49.7607,59.743,52.8132,59.5559,50.965,59.7187,49.829,-0.9
53.1698,62.838,53.2787,58.1181,53.2031,53.4226,57.755,62.785,57.9541,57.987,57.8953,54.1228,62.234,62.7463,62.2594,58.0169,62.1692,54.0865,-2.55
57.4298,48.8005,57.4395,47.997,57.3663,47.6081,57.9648,48.8714,58.0428,48.0553,58.0475,47.8207,58.6388,48.7721,58.6864,48.0495,58.7475,47.6881,-0.3
54.3508,47.7595,54.6865,44.1558,54.425,40.7944,57.9409,47.7775,58.1622,44.1464,58.0988,41.0044,61.6247,47.718,61.6541,44.0326,61.7301,40.9483,-2.0
57.1076,53.0283,57.0692,51.0149,57.0666,49.199,58.9081,52.9129,58.9852,51.119,59.0615,49.3097,60.9836,53.0055,60.8138,50.9763,60.9293,49.2964,-1.05
56.2812,55.6946,56.6065,53.1168,56.3399,50.7116,58.8838,55.6233,59.0203,53.1268,59.1356,50.8479,61.3341,55.7137,61.3301,52.9525,61.2548,50.7758,-1.4
54.3398,59.6284,54.719,55.1189,54.472,51.1845,58.8308,59.6782,59.0534,55.0276,59.1138,51.6839,62.9996,59.3775,63.118,55.0116,63.069,51.5742,-2.45
60.0297,46.8277,60.0576,47.9859,59.9687,49.0009,59.0232,46.9311,58.9495,47.9718,58.8952,48.9497,57.9841,46.9636,57.9726,48.0368,57.9465,48.9648,0.6
53.9464,53.1788,54.0117,48.3251,53.9587,43.5182,58.9349,53.1162,59.17,48.1838,59.1084,43.7371,63.8566,53.0396,63.9061,47.9831,63.8835,43.7017,-2.8
63.1102,41.2509,63.0623,45.7605,63.0092,50.1544,59.004,41.7632,58.7731,45.8684,58.7324,49.398,54.8403,41.8201,54.8107,46.1276,54.7232,49.6888,2.4
44.8342,59.0885,45.036,55.0627,44.8898,51.4029,48.8168,59.1121,49.013,54.8794,49.1033,51.3156,52.9379,58.89,52.8341,54.8349,52.9289,51.3618,-2.3
52.8275,42.1172,52.7597,45.8866,52.6796,49.5443,49.0359,42.1605,48.8489,46.0182,48.8417,49.3198,45.0677,42.2126,45.1644,46.1883,45.1812,49.2635,2.15
